run,modulation_factor_curve,error_curve,chi2_curve,modulation_factor_stokes,error_stokes,polarization_angle,polarization_angle_err,NPIP,w_facto,threshold,remove_noise_value
7072,0.284,0.037,0.839,0.282,0.134,3.547,13.171,850,2,8,0
7073,0.291,0.038,0.975,0.283,0.150,3.260,14.770,850,2,8,20
7074,0.285,0.038,0.885,0.285,0.138,3.441,13.522,850,2,8,10
7075,0.275,0.037,1.098,0.269,0.148,3.359,15.328,850,2,8,25
7076,0.283,0.038,0.923,0.281,0.130,3.733,12.850,850,2,8,15
7077,0.281,0.038,1.125,0.278,0.132,3.793,13.190,850,2,6,30
7078,0.287,0.038,0.890,0.284,0.137,3.420,13.431,850,2,6,5
7079,0.287,0.038,0.890,0.284,0.137,3.420,13.431,850,2,6,0
708,0.337,0.043,0.862,0.335,0.153,3.080,12.591,350,3,6,5
7080,0.285,0.038,0.999,0.281,0.150,3.208,14.873,850,2,6,20
7081,0.286,0.038,0.889,0.286,0.125,3.820,12.056,850,2,6,10
7082,0.275,0.037,0.971,0.273,0.123,4.033,12.419,850,2,6,25
7083,0.289,0.038,0.924,0.284,0.134,3.574,13.104,850,2,6,15
7084,0.278,0.038,0.982,0.276,0.206,2.484,21.154,850,2,10,30
7085,0.288,0.038,0.933,0.285,0.125,3.920,12.046,850,2,10,5
7086,0.288,0.038,0.933,0.285,0.125,3.920,12.046,850,2,10,0
7087,0.279,0.037,1.009,0.278,0.158,3.159,15.956,850,2,10,20
7088,0.288,0.038,0.933,0.285,0.125,3.920,12.046,850,2,10,10
7089,0.281,0.038,1.053,0.274,0.212,2.363,21.910,850,2,10,25
709,0.337,0.043,0.862,0.335,0.153,3.080,12.591,350,3,6,0
7090,0.279,0.037,1.105,0.278,0.131,3.788,13.096,850,2,10,15
7091,0.284,0.038,1.059,0.282,0.133,3.715,13.125,850,2,4,30
7092,0.292,0.038,0.909,0.288,0.130,3.615,12.494,850,2,4,5
7093,0.288,0.038,0.879,0.287,0.128,3.669,12.345,850,2,4,0
7094,0.288,0.038,1.044,0.280,0.130,3.709,12.839,850,2,4,20
7095,0.293,0.038,0.976,0.288,0.135,3.490,13.006,850,2,4,10
7096,0.281,0.037,1.103,0.277,0.131,3.736,13.066,850,2,4,25
7097,0.290,0.038,0.982,0.291,0.135,3.522,12.882,850,2,4,15
7098,0.285,0.038,1.073,0.282,0.130,3.817,12.734,850,2,3,30
7099,0.294,0.038,0.874,0.288,0.129,3.652,12.324,850,2,3,5
71,0.284,0.037,0.871,0.282,0.140,3.384,13.802,600,2,8,5
710,0.322,0.042,1.143,0.319,0.166,2.890,14.507,350,3,6,20
7100,0.293,0.038,0.910,0.290,0.123,3.819,11.742,850,2,3,0
7101,0.283,0.037,0.948,0.283,0.128,3.746,12.561,850,2,3,20
7102,0.287,0.038,0.883,0.287,0.129,3.666,12.406,850,2,3,10
7103,0.282,0.037,1.037,0.278,0.122,4.019,12.102,850,2,3,25
7104,0.290,0.038,0.981,0.289,0.134,3.546,12.833,850,2,3,15
7105,0.282,0.038,1.010,0.279,0.124,4.030,12.295,850,2,5,30
7106,0.290,0.038,0.855,0.288,0.128,3.688,12.264,850,2,5,5
7107,0.290,0.038,0.855,0.288,0.128,3.688,12.264,850,2,5,0
7108,0.282,0.037,1.089,0.277,0.133,3.627,13.306,850,2,5,20
7109,0.285,0.038,0.829,0.285,0.142,3.306,13.882,850,2,5,10
711,0.335,0.043,0.915,0.329,0.135,3.535,11.291,350,3,6,10
7110,0.279,0.037,1.036,0.275,0.124,3.981,12.418,850,2,5,25
7111,0.289,0.038,1.018,0.288,0.141,3.378,13.598,850,2,5,15
7112,0.285,0.038,1.105,0.285,0.142,3.436,13.816,850,2,1,30
7113,0.287,0.038,1.029,0.287,0.124,3.787,11.932,850,2,1,5
7114,0.287,0.038,1.080,0.288,0.132,3.532,12.724,850,2,1,0
7115,0.286,0.038,0.889,0.286,0.126,3.799,12.170,850,2,1,20
7116,0.290,0.038,0.902,0.289,0.133,3.514,12.803,850,2,1,10
7117,0.287,0.038,0.924,0.283,0.137,3.505,13.487,850,2,1,25
7118,0.295,0.039,0.987,0.291,0.131,3.614,12.426,850,2,1,15
7119,0.282,0.038,1.022,0.278,0.140,3.593,14.018,850,2,7,30
712,0.309,0.041,1.332,0.305,0.135,3.644,12.262,350,3,6,25
7120,0.289,0.038,0.936,0.282,0.143,3.277,14.128,850,2,7,5
7121,0.289,0.038,0.936,0.282,0.143,3.277,14.128,850,2,7,0
7122,0.286,0.038,1.042,0.281,0.151,3.189,15.053,850,2,7,20
7123,0.285,0.038,0.906,0.286,0.132,3.619,12.761,850,2,7,10
7124,0.274,0.037,1.073,0.273,0.136,3.625,13.890,850,2,7,25
7125,0.291,0.038,0.948,0.286,0.131,3.692,12.636,850,2,7,15
7126,0.281,0.038,1.083,0.276,0.235,2.138,24.136,850,2,9,30
7127,0.283,0.037,1.014,0.283,0.134,3.574,13.145,850,2,9,5
7128,0.283,0.037,1.014,0.283,0.134,3.574,13.145,850,2,9,0
7129,0.275,0.037,1.017,0.277,0.134,3.726,13.377,850,2,9,20
713,0.331,0.043,1.092,0.321,0.155,3.075,13.422,350,3,6,15
7130,0.285,0.038,0.899,0.286,0.137,3.493,13.335,850,2,9,10
7131,0.279,0.037,1.202,0.270,0.161,3.105,16.755,850,2,9,25
7132,0.284,0.038,1.035,0.280,0.124,3.980,12.255,850,2,9,15
7133,0.285,0.038,1.117,0.282,0.140,3.503,13.761,850,2,2,30
7134,0.293,0.038,0.957,0.289,0.137,3.396,13.211,850,2,2,5
7135,0.293,0.038,0.903,0.289,0.132,3.539,12.656,850,2,2,0
7136,0.283,0.037,0.867,0.283,0.131,3.642,12.860,850,2,2,20
7137,0.290,0.038,0.883,0.289,0.141,3.314,13.557,850,2,2,10
7138,0.286,0.038,1.013,0.283,0.139,3.466,13.648,850,2,2,25
7139,0.289,0.038,0.960,0.289,0.134,3.535,12.826,850,2,2,15
714,0.314,0.042,1.036,0.306,0.203,2.526,18.757,350,3,10,30
7140,0.285,0.038,1.163,0.285,0.175,2.870,17.219,850,5,8,30
7141,0.295,0.039,1.125,0.292,0.142,3.340,13.492,850,5,8,5
7142,0.295,0.039,1.125,0.292,0.142,3.340,13.492,850,5,8,0
7143,0.290,0.038,1.017,0.287,0.146,3.346,14.179,850,5,8,20
7144,0.293,0.039,1.092,0.292,0.135,3.531,12.853,850,5,8,10
7145,0.283,0.038,1.171,0.280,0.156,3.176,15.548,850,5,8,25
7146,0.285,0.038,1.076,0.287,0.146,3.311,14.133,850,5,8,15
7147,0.289,0.038,1.205,0.284,0.134,3.727,13.100,850,5,6,30
7148,0.305,0.040,1.209,0.298,0.140,3.362,13.010,850,5,6,5
7149,0.305,0.040,1.209,0.298,0.140,3.362,13.010,850,5,6,0
715,0.316,0.041,1.249,0.314,0.127,3.862,11.095,350,3,10,5
7150,0.292,0.039,1.050,0.292,0.156,3.071,14.961,850,5,6,20
7151,0.299,0.039,1.261,0.296,0.129,3.684,12.050,850,5,6,10
7152,0.287,0.038,1.078,0.284,0.118,4.218,11.437,850,5,6,25
7153,0.291,0.038,1.185,0.291,0.138,3.456,13.192,850,5,6,15
7154,0.290,0.039,1.003,0.283,0.173,2.983,17.169,850,5,10,30
7155,0.296,0.039,1.114,0.294,0.130,3.758,12.201,850,5,10,5
7156,0.296,0.039,1.114,0.294,0.130,3.758,12.201,850,5,10,0
7157,0.291,0.039,1.067,0.287,0.168,2.965,16.436,850,5,10,20
7158,0.296,0.039,1.114,0.294,0.130,3.758,12.201,850,5,10,10
7159,0.293,0.039,1.126,0.285,0.169,3.008,16.635,850,5,10,25
716,0.316,0.041,1.249,0.314,0.127,3.862,11.095,350,3,10,0
7160,0.289,0.038,1.038,0.285,0.139,3.556,13.583,850,5,10,15
7161,0.294,0.039,1.165,0.287,0.134,3.693,12.941,850,5,4,30
7162,0.303,0.039,1.123,0.298,0.143,3.267,13.327,850,5,4,5
7163,0.305,0.040,1.114,0.298,0.145,3.205,13.550,850,5,4,0
7164,0.290,0.038,1.122,0.289,0.155,3.069,15.021,850,5,4,20
7165,0.299,0.039,1.212,0.297,0.128,3.724,11.816,850,5,4,10
7166,0.290,0.038,1.085,0.287,0.127,3.864,12.199,850,5,4,25
7167,0.295,0.039,1.177,0.293,0.138,3.447,13.038,850,5,4,15
7168,0.291,0.039,1.169,0.287,0.141,3.489,13.624,850,5,3,30
7169,0.305,0.040,1.080,0.299,0.143,3.264,13.279,850,5,3,5
717,0.307,0.041,1.147,0.302,0.187,2.650,17.461,350,3,10,20
7170,0.306,0.040,0.995,0.300,0.146,3.196,13.486,850,5,3,0
7171,0.294,0.039,1.082,0.291,0.153,3.113,14.640,850,5,3,20
7172,0.300,0.039,1.155,0.299,0.135,3.498,12.458,850,5,3,10
7173,0.291,0.038,1.119,0.288,0.124,3.954,11.841,850,5,3,25
7174,0.299,0.039,1.204,0.295,0.142,3.340,13.326,850,5,3,15
7175,0.288,0.038,1.195,0.286,0.130,3.835,12.619,850,5,5,30
7176,0.303,0.039,1.205,0.297,0.143,3.260,13.407,850,5,5,5
7177,0.303,0.039,1.205,0.297,0.143,3.260,13.407,850,5,5,0
7178,0.290,0.038,1.010,0.290,0.154,3.103,14.859,850,5,5,20
7179,0.296,0.039,1.353,0.295,0.129,3.668,12.092,850,5,5,10
718,0.316,0.041,1.249,0.314,0.127,3.862,11.095,350,3,10,10
7180,0.288,0.038,1.082,0.285,0.122,4.053,11.797,850,5,5,25
7181,0.293,0.038,1.152,0.292,0.139,3.421,13.233,850,5,5,15
7182,0.293,0.039,1.107,0.290,0.139,3.517,13.305,850,5,1,30
7183,0.302,0.039,1.020,0.298,0.145,3.198,13.530,850,5,1,5
7184,0.301,0.039,0.902,0.299,0.151,3.072,14.055,850,5,1,0
7185,0.294,0.039,1.205,0.293,0.136,3.505,12.833,850,5,1,20
7186,0.297,0.039,1.080,0.298,0.137,3.430,12.717,850,5,1,10
7187,0.297,0.039,1.134,0.291,0.129,3.746,12.293,850,5,1,25
7188,0.296,0.039,1.182,0.296,0.135,3.486,12.666,850,5,1,15
7189,0.285,0.038,1.074,0.286,0.149,3.359,14.539,850,5,7,30
719,0.308,0.041,1.055,0.301,0.195,2.584,18.252,350,3,10,25
7190,0.296,0.039,1.137,0.295,0.143,3.281,13.499,850,5,7,5
7191,0.296,0.039,1.137,0.295,0.143,3.281,13.499,850,5,7,0
7192,0.293,0.039,1.049,0.290,0.148,3.279,14.213,850,5,7,20
7193,0.297,0.039,1.153,0.294,0.131,3.640,12.324,850,5,7,10
7194,0.286,0.038,1.168,0.282,0.134,3.695,13.183,850,5,7,25
7195,0.292,0.038,1.101,0.291,0.139,3.452,13.274,850,5,7,15
7196,0.286,0.038,1.048,0.282,0.176,2.887,17.543,850,5,9,30
7197,0.298,0.039,1.084,0.294,0.138,3.480,12.987,850,5,9,5
7198,0.298,0.039,1.084,0.294,0.138,3.480,12.987,850,5,9,0
7199,0.293,0.039,1.098,0.286,0.141,3.517,13.720,850,5,9,20
72,0.284,0.037,0.871,0.282,0.140,3.384,13.802,600,2,8,0
720,0.306,0.040,0.835,0.304,0.146,3.398,13.320,350,3,10,15
7200,0.295,0.039,0.977,0.294,0.131,3.688,12.328,850,5,9,10
7201,0.286,0.038,0.973,0.283,0.143,3.525,14.083,850,5,9,25
7202,0.288,0.038,1.026,0.285,0.145,3.353,14.218,850,5,9,15
7203,0.290,0.038,1.176,0.288,0.137,3.588,13.175,850,5,2,30
7204,0.304,0.040,1.121,0.298,0.149,3.125,13.864,850,5,2,5
7205,0.299,0.039,0.952,0.298,0.155,2.994,14.483,850,5,2,0
7206,0.294,0.039,1.202,0.292,0.147,3.221,14.053,850,5,2,20
7207,0.300,0.039,1.116,0.297,0.138,3.396,12.881,850,5,2,10
7208,0.295,0.039,1.111,0.290,0.132,3.664,12.647,850,5,2,25
7209,0.299,0.039,1.213,0.296,0.144,3.284,13.476,850,5,2,15
721,0.318,0.042,1.282,0.315,0.144,3.450,12.604,350,3,4,30
7210,0.269,0.036,1.045,0.262,0.243,2.034,26.327,850,8,8,30
7211,0.265,0.035,1.023,0.267,0.161,2.900,16.976,850,8,8,5
7212,0.265,0.035,1.023,0.267,0.161,2.900,16.976,850,8,8,0
7213,0.266,0.036,0.923,0.262,0.193,2.484,20.837,850,8,8,20
7214,0.267,0.036,0.986,0.268,0.159,2.951,16.715,850,8,8,10
7215,0.260,0.035,0.962,0.255,0.203,2.399,22.524,850,8,8,25
7216,0.266,0.036,0.970,0.264,0.174,2.728,18.603,850,8,8,15
7217,0.266,0.036,0.908,0.260,0.166,2.962,17.981,850,8,6,30
7218,0.276,0.037,1.079,0.272,0.157,2.946,16.222,850,8,6,5
7219,0.276,0.037,1.079,0.272,0.157,2.946,16.222,850,8,6,0
722,0.339,0.043,0.950,0.337,0.167,2.791,13.755,350,3,4,5
7220,0.270,0.036,0.880,0.267,0.199,2.373,21.100,850,8,6,20
7221,0.272,0.036,1.005,0.271,0.151,3.093,15.625,850,8,6,10
7222,0.262,0.035,0.879,0.257,0.148,3.273,16.149,850,8,6,25
7223,0.270,0.036,1.150,0.268,0.163,2.880,17.179,850,8,6,15
7224,0.264,0.036,1.035,0.263,0.203,2.514,21.912,850,8,10,30
7225,0.273,0.036,0.942,0.269,0.147,3.275,15.252,850,8,10,5
7226,0.273,0.036,0.942,0.269,0.147,3.275,15.252,850,8,10,0
7227,0.269,0.036,0.877,0.260,0.212,2.317,23.100,850,8,10,20
7228,0.273,0.036,0.942,0.269,0.147,3.275,15.252,850,8,10,10
7229,0.269,0.037,1.015,0.262,0.210,2.390,22.633,850,8,10,25
723,0.340,0.043,1.007,0.334,0.176,2.635,14.684,350,3,4,0
7230,0.272,0.037,0.943,0.260,0.155,3.166,16.709,850,8,10,15
7231,0.266,0.036,0.947,0.263,0.166,2.920,17.844,850,8,4,30
7232,0.277,0.037,1.079,0.273,0.153,3.013,15.750,850,8,4,5
7233,0.279,0.037,1.167,0.274,0.157,2.932,16.104,850,8,4,0
7234,0.266,0.036,1.025,0.264,0.188,2.496,20.115,850,8,4,20
7235,0.277,0.037,1.032,0.273,0.145,3.231,14.805,850,8,4,10
7236,0.265,0.036,0.882,0.262,0.162,2.948,17.449,850,8,4,25
7237,0.273,0.036,1.267,0.269,0.160,2.923,16.705,850,8,4,15
7238,0.266,0.036,0.890,0.263,0.174,2.776,18.656,850,8,3,30
7239,0.277,0.037,1.023,0.274,0.159,2.891,16.338,850,8,3,5
724,0.323,0.042,0.949,0.321,0.159,3.004,13.790,350,3,4,20
7240,0.279,0.037,1.056,0.275,0.160,2.874,16.359,850,8,3,0
7241,0.268,0.036,1.006,0.267,0.190,2.460,20.159,850,8,3,20
7242,0.278,0.037,1.105,0.274,0.154,3.016,15.748,850,8,3,10
7243,0.266,0.036,0.896,0.263,0.154,3.102,16.473,850,8,3,25
7244,0.275,0.036,1.256,0.271,0.171,2.718,17.819,850,8,3,15
7245,0.266,0.036,0.932,0.262,0.164,2.974,17.686,850,8,5,30
7246,0.276,0.037,1.030,0.272,0.153,3.028,15.727,850,8,5,5
7247,0.276,0.037,1.030,0.272,0.153,3.028,15.727,850,8,5,0
7248,0.265,0.036,0.952,0.265,0.190,2.483,20.221,850,8,5,20
7249,0.275,0.036,1.141,0.271,0.152,3.067,15.707,850,8,5,10
725,0.341,0.044,1.217,0.336,0.145,3.255,11.927,350,3,4,10
7250,0.263,0.035,0.833,0.260,0.155,3.120,16.689,850,8,5,25
7251,0.272,0.036,1.105,0.268,0.161,2.915,16.868,850,8,5,15
7252,0.272,0.036,0.997,0.266,0.171,2.805,18.098,850,8,1,30
7253,0.275,0.036,1.077,0.272,0.160,2.867,16.517,850,8,1,5
7254,0.274,0.036,1.162,0.273,0.163,2.821,16.742,850,8,1,0
7255,0.269,0.036,0.987,0.270,0.165,2.831,17.242,850,8,1,20
7256,0.278,0.037,1.128,0.272,0.154,3.006,15.818,850,8,1,10
7257,0.268,0.036,0.928,0.265,0.157,3.014,16.701,850,8,1,25
7258,0.278,0.037,1.183,0.272,0.165,2.819,17.015,850,8,1,15
7259,0.268,0.036,0.942,0.261,0.194,2.535,21.037,850,8,7,30
726,0.322,0.042,1.237,0.317,0.146,3.337,12.753,350,3,4,25
7260,0.269,0.036,1.037,0.269,0.168,2.762,17.545,850,8,7,5
7261,0.269,0.036,1.037,0.269,0.168,2.762,17.545,850,8,7,0
7262,0.267,0.036,0.879,0.264,0.189,2.521,20.238,850,8,7,20
7263,0.269,0.036,0.981,0.269,0.156,3.003,16.289,850,8,7,10
7264,0.261,0.035,0.846,0.257,0.167,2.908,18.340,850,8,7,25
7265,0.265,0.036,0.986,0.266,0.168,2.811,17.754,850,8,7,15
7266,0.266,0.036,0.898,0.261,0.211,2.388,22.876,850,8,9,30
7267,0.270,0.036,1.134,0.269,0.160,2.946,16.683,850,8,9,5
7268,0.270,0.036,1.134,0.269,0.160,2.946,16.683,850,8,9,0
7269,0.264,0.036,0.881,0.260,0.168,2.915,18.151,850,8,9,20
727,0.338,0.043,1.064,0.332,0.148,3.223,12.326,350,3,4,15
7270,0.270,0.036,1.038,0.269,0.159,2.978,16.633,850,8,9,10
7271,0.269,0.036,0.966,0.260,0.166,3.007,17.908,850,8,9,25
7272,0.266,0.036,0.918,0.262,0.168,2.866,18.064,850,8,9,15
7273,0.268,0.036,0.886,0.265,0.167,2.892,17.721,850,8,2,30
7274,0.276,0.036,1.050,0.272,0.165,2.791,16.999,850,8,2,5
7275,0.277,0.037,1.144,0.272,0.164,2.806,16.893,850,8,2,0
7276,0.270,0.036,0.978,0.268,0.176,2.652,18.538,850,8,2,20
7277,0.277,0.037,1.112,0.272,0.157,2.956,16.125,850,8,2,10
7278,0.268,0.036,0.893,0.264,0.160,2.970,17.087,850,8,2,25
7279,0.277,0.037,1.142,0.271,0.170,2.723,17.710,850,8,2,15
728,0.321,0.042,1.114,0.312,0.144,3.419,12.790,350,3,3,30
7280,0.272,0.037,1.171,0.269,0.223,2.221,23.569,850,7,8,30
7281,0.274,0.036,1.084,0.274,0.150,3.136,15.271,850,7,8,5
7282,0.274,0.036,1.084,0.274,0.150,3.136,15.271,850,7,8,0
7283,0.273,0.037,1.190,0.270,0.181,2.661,18.906,850,7,8,20
7284,0.273,0.036,1.049,0.275,0.149,3.174,15.142,850,7,8,10
7285,0.263,0.036,1.170,0.262,0.190,2.578,20.437,850,7,8,25
7286,0.268,0.036,1.090,0.271,0.165,2.902,17.056,850,7,8,15
7287,0.271,0.037,1.217,0.267,0.157,3.148,16.492,850,7,6,30
7288,0.287,0.038,1.080,0.280,0.147,3.179,14.630,850,7,6,5
7289,0.287,0.038,1.080,0.280,0.147,3.179,14.630,850,7,6,0
729,0.340,0.043,1.005,0.336,0.167,2.772,13.879,350,3,3,5
7290,0.279,0.037,1.160,0.274,0.186,2.551,19.086,850,7,6,20
7291,0.285,0.038,1.062,0.279,0.140,3.375,13.951,850,7,6,10
7292,0.267,0.036,1.154,0.265,0.140,3.475,14.813,850,7,6,25
7293,0.276,0.037,1.169,0.275,0.156,3.030,15.915,850,7,6,15
7294,0.271,0.037,1.081,0.269,0.195,2.632,20.477,850,7,10,30
7295,0.275,0.037,1.168,0.276,0.139,3.461,14.056,850,7,10,5
7296,0.275,0.037,1.168,0.276,0.139,3.461,14.056,850,7,10,0
7297,0.280,0.038,1.282,0.268,0.200,2.469,21.058,850,7,10,20
7298,0.275,0.037,1.168,0.276,0.139,3.461,14.056,850,7,10,10
7299,0.273,0.037,1.237,0.269,0.191,2.627,20.142,850,7,10,25
73,0.292,0.039,0.992,0.284,0.152,3.210,14.946,600,2,8,20
730,0.339,0.043,1.175,0.336,0.167,2.785,13.822,350,3,3,0
7300,0.271,0.036,1.049,0.267,0.150,3.269,15.739,850,7,10,15
7301,0.273,0.037,1.327,0.270,0.153,3.199,15.843,850,7,4,30
7302,0.288,0.038,1.000,0.281,0.144,3.239,14.269,850,7,4,5
7303,0.287,0.038,0.962,0.281,0.146,3.177,14.501,850,7,4,0
7304,0.277,0.037,1.060,0.272,0.175,2.694,18.134,850,7,4,20
7305,0.282,0.037,1.135,0.280,0.136,3.450,13.526,850,7,4,10
7306,0.273,0.036,1.100,0.269,0.155,3.091,16.228,850,7,4,25
7307,0.279,0.037,1.136,0.276,0.152,3.088,15.440,850,7,4,15
7308,0.275,0.037,1.379,0.271,0.162,2.992,16.825,850,7,3,30
7309,0.288,0.038,0.962,0.281,0.147,3.154,14.599,850,7,3,5
731,0.331,0.043,1.105,0.325,0.140,3.440,11.896,350,3,3,20
7310,0.287,0.038,0.891,0.282,0.149,3.119,14.711,850,7,3,0
7311,0.276,0.037,0.995,0.274,0.179,2.621,18.437,850,7,3,20
7312,0.285,0.037,1.081,0.281,0.142,3.287,14.102,850,7,3,10
7313,0.271,0.036,1.119,0.270,0.149,3.233,15.412,850,7,3,25
7314,0.280,0.037,1.148,0.277,0.161,2.901,16.301,850,7,3,15
7315,0.271,0.036,1.339,0.268,0.153,3.209,16.000,850,7,5,30
7316,0.287,0.038,0.937,0.279,0.143,3.267,14.219,850,7,5,5
7317,0.287,0.038,0.937,0.279,0.143,3.267,14.219,850,7,5,0
7318,0.275,0.037,1.115,0.273,0.174,2.716,17.949,850,7,5,20
7319,0.283,0.037,1.077,0.278,0.143,3.288,14.295,850,7,5,10
732,0.348,0.044,1.175,0.336,0.171,2.719,14.207,350,3,3,10
7320,0.269,0.036,1.156,0.267,0.148,3.264,15.530,850,7,5,25
7321,0.280,0.037,1.182,0.275,0.153,3.082,15.564,850,7,5,15
7322,0.277,0.037,1.307,0.273,0.164,2.927,16.899,850,7,1,30
7323,0.286,0.037,0.940,0.279,0.150,3.080,15.007,850,7,1,5
7324,0.283,0.037,0.909,0.280,0.153,3.014,15.294,850,7,1,0
7325,0.279,0.037,1.041,0.276,0.157,2.983,15.975,850,7,1,20
7326,0.284,0.037,1.075,0.278,0.142,3.287,14.180,850,7,1,10
7327,0.276,0.037,1.160,0.272,0.151,3.149,15.560,850,7,1,25
7328,0.285,0.038,1.113,0.279,0.155,3.014,15.525,850,7,1,15
7329,0.273,0.037,1.280,0.267,0.185,2.662,19.547,850,7,7,30
733,0.326,0.042,1.055,0.321,0.151,3.201,13.094,350,3,3,25
7330,0.280,0.037,1.019,0.277,0.155,3.004,15.695,850,7,7,5
7331,0.280,0.037,1.019,0.277,0.155,3.004,15.695,850,7,7,0
7332,0.275,0.037,1.134,0.271,0.175,2.734,18.145,850,7,7,20
7333,0.276,0.037,1.083,0.277,0.143,3.294,14.456,850,7,7,10
7334,0.261,0.035,1.127,0.264,0.158,3.098,16.775,850,7,7,25
7335,0.274,0.036,1.105,0.273,0.160,2.960,16.441,850,7,7,15
7336,0.270,0.037,1.126,0.267,0.197,2.559,20.874,850,7,9,30
7337,0.274,0.036,1.113,0.277,0.146,3.247,14.725,850,7,9,5
7338,0.274,0.036,1.113,0.277,0.146,3.247,14.725,850,7,9,0
7339,0.269,0.036,1.084,0.268,0.159,3.091,16.636,850,7,9,20
734,0.340,0.044,1.163,0.330,0.185,2.533,15.638,350,3,3,15
7340,0.270,0.036,1.175,0.277,0.145,3.287,14.654,850,7,9,10
7341,0.269,0.036,1.171,0.267,0.161,3.096,16.970,850,7,9,25
7342,0.268,0.036,1.061,0.269,0.162,2.991,16.867,850,7,9,15
7343,0.275,0.037,1.301,0.271,0.159,3.049,16.404,850,7,2,30
7344,0.288,0.038,0.919,0.280,0.151,3.064,15.086,850,7,2,5
7345,0.284,0.037,0.935,0.279,0.151,3.062,15.105,850,7,2,0
7346,0.276,0.037,1.032,0.275,0.167,2.804,17.114,850,7,2,20
7347,0.285,0.037,1.072,0.279,0.143,3.266,14.267,850,7,2,10
7348,0.275,0.037,1.091,0.271,0.154,3.104,15.916,850,7,2,25
7349,0.283,0.037,1.124,0.278,0.162,2.884,16.301,850,7,2,15
735,0.308,0.040,1.289,0.309,0.148,3.351,13.330,350,3,5,30
7350,0.300,0.040,1.310,0.292,0.181,2.765,17.441,850,4,8,30
7351,0.310,0.040,1.114,0.303,0.133,3.591,12.118,850,4,8,5
7352,0.310,0.040,1.114,0.303,0.133,3.591,12.118,850,4,8,0
7353,0.300,0.039,1.099,0.293,0.152,3.218,14.438,850,4,8,20
7354,0.313,0.041,1.106,0.304,0.135,3.538,12.336,850,4,8,10
7355,0.297,0.039,1.114,0.287,0.149,3.323,14.514,850,4,8,25
7356,0.302,0.040,1.199,0.295,0.140,3.467,13.139,850,4,8,15
7357,0.297,0.039,1.112,0.293,0.136,3.694,12.814,850,4,6,30
7358,0.316,0.041,1.085,0.308,0.134,3.524,12.024,850,4,6,5
7359,0.316,0.041,1.085,0.308,0.134,3.524,12.024,850,4,6,0
736,0.337,0.043,1.179,0.336,0.160,2.917,13.235,350,3,5,5
7360,0.306,0.040,1.232,0.299,0.151,3.182,14.091,850,4,6,20
7361,0.317,0.041,1.194,0.308,0.129,3.696,11.561,850,4,6,10
7362,0.299,0.039,1.194,0.291,0.123,4.040,11.625,850,4,6,25
7363,0.310,0.040,1.116,0.301,0.131,3.688,11.969,850,4,6,15
7364,0.292,0.039,1.013,0.291,0.172,3.007,16.583,850,4,10,30
7365,0.306,0.040,1.132,0.301,0.127,3.865,11.585,850,4,10,5
7366,0.306,0.040,1.132,0.301,0.127,3.865,11.585,850,4,10,0
7367,0.302,0.040,1.108,0.294,0.162,3.087,15.427,850,4,10,20
7368,0.306,0.040,1.132,0.301,0.127,3.865,11.585,850,4,10,10
7369,0.301,0.040,1.185,0.292,0.163,3.129,15.567,850,4,10,25
737,0.337,0.043,1.179,0.336,0.160,2.917,13.235,350,3,5,0
7370,0.294,0.039,1.069,0.292,0.132,3.772,12.534,850,4,10,15
7371,0.300,0.040,1.059,0.298,0.131,3.814,12.090,850,4,4,30
7372,0.318,0.041,1.060,0.309,0.136,3.471,12.106,850,4,4,5
7373,0.314,0.041,0.997,0.308,0.140,3.340,12.591,850,4,4,0
7374,0.308,0.040,1.214,0.300,0.147,3.246,13.690,850,4,4,20
7375,0.316,0.041,1.080,0.309,0.123,3.896,10.890,850,4,4,10
7376,0.301,0.040,1.110,0.297,0.130,3.762,12.122,850,4,4,25
7377,0.314,0.041,1.112,0.305,0.131,3.671,11.779,850,4,4,15
7378,0.297,0.039,1.007,0.297,0.137,3.590,12.837,850,4,3,30
7379,0.316,0.041,1.033,0.311,0.142,3.295,12.638,850,4,3,5
738,0.322,0.042,1.096,0.319,0.156,3.073,13.612,350,3,5,20
7380,0.317,0.041,1.062,0.311,0.145,3.231,12.880,850,4,3,0
7381,0.308,0.040,1.113,0.301,0.151,3.148,14.013,850,4,3,20
7382,0.319,0.041,1.045,0.310,0.130,3.645,11.544,850,4,3,10
7383,0.302,0.040,1.033,0.298,0.131,3.724,12.141,850,4,3,25
7384,0.313,0.041,1.075,0.306,0.133,3.586,11.992,850,4,3,15
7385,0.301,0.040,1.018,0.296,0.133,3.770,12.397,850,4,5,30
7386,0.316,0.041,1.062,0.308,0.136,3.473,12.151,850,4,5,5
7387,0.316,0.041,1.062,0.308,0.136,3.473,12.151,850,4,5,0
7388,0.310,0.040,1.133,0.299,0.145,3.315,13.478,850,4,5,20
7389,0.316,0.041,1.137,0.307,0.126,3.780,11.306,850,4,5,10
739,0.342,0.044,1.171,0.335,0.140,3.386,11.548,350,3,5,10
7390,0.302,0.040,1.160,0.294,0.125,3.955,11.691,850,4,5,25
7391,0.315,0.041,1.225,0.305,0.133,3.620,12.004,850,4,5,15
7392,0.299,0.039,1.032,0.298,0.137,3.566,12.760,850,4,1,30
7393,0.313,0.040,1.095,0.308,0.142,3.275,12.810,850,4,1,5
